1,0.25,0,0.22576,0
1,0.25,5,0.23393,0
1,0.25,10,0.24045,0
1,0.25,15,0.24504,0
1,0.25,20,0.24742,0
1,0.25,25,0.24735,0
1,0.25,30,0.24458,0
1,0.25,35,0.23893,0
1,0.5,0,0.31928,0
1,0.5,5,0.32703,0
1,0.5,10,0.33234,0
1,0.5,15,0.33493,0
1,0.5,20,0.33457,0
1,0.5,25,0.33103,0
1,0.5,30,0.32414,0
1,0.5,35,0.31378,0
1,0.75,0,0.39103,0
1,0.75,5,0.39849,0
1,0.75,10,0.40292,0
1,0.75,15,0.40405,0
1,0.75,20,0.40167,0
1,0.75,25,0.39558,0
1,0.75,30,0.38565,0
1,0.75,35,0.37177,0
1,1,0,0.45152,0
1,1,5,0.45874,0
1,1,10,0.46244,0
1,1,15,0.46237,0
1,1,20,0.45832,0
1,1,25,0.45012,0
1,1,30,0.43765,0
1,1,35,0.42085,0
1,1.25,0,0.50482,0
1,1.25,5,0.51183,0
1,1.25,10,0.51489,0
1,1.25,15,0.51377,0
1,1.25,20,0.50827,0
1,1.25,25,0.49823,0
1,1.25,30,0.48355,0
1,1.25,35,0.46418,0
1,1.5,0,0.553,0
1,1.5,5,0.55982,0
1,1.5,10,0.56231,0
1,1.5,15,0.56025,0
1,1.5,20,0.55344,0
1,1.5,25,0.54175,0
1,1.5,30,0.52508,0
1,1.5,35,0.50341,0
1,1.75,0,0.59731,0
1,1.75,5,0.60395,0
1,1.75,10,0.60593,0
1,1.75,15,0.603,0
1,1.75,20,0.595,0
1,1.75,25,0.5818,0
1,1.75,30,0.56331,0
1,1.75,35,0.53952,0
1,2,0,0.63855,0
1,2,5,0.64503,0
1,2,10,0.64652,0
1,2,15,0.6428,0
1,2,20,0.6337,0
1,2,25,0.61908,0
1,2,30,0.5989,0
1,2,35,0.57315,0
1,2.25,0,0.67729,0
1,2.25,5,0.68362,0
1,2.25,10,0.68466,0
1,2.25,15,0.68019,0
1,2.25,20,0.67004,0
1,2.25,25,0.65411,0
1,2.25,30,0.63234,0
1,2.25,35,0.60476,0
1,2.5,0,0.71392,0
1,2.5,5,0.72011,0
1,2.5,10,0.72072,0
1,2.5,15,0.71555,0
1,2.5,20,0.70443,0
1,2.5,25,0.68725,0
1,2.5,30,0.66399,0
1,2.5,35,0.63466,0
1.25,0.25,0,0.2822,0
1.25,0.25,5,0.2953,0
1.25,0.25,10,0.30648,0
1.25,0.25,15,0.3153,0
1.25,0.25,20,0.32127,0
1.25,0.25,25,0.32394,0
1.25,0.25,30,0.32291,0
1.25,0.25,35,0.31781,0
1.25,0.5,0,0.39909,0
1.25,0.5,5,0.41165,0
1.25,0.5,10,0.42121,0
1.25,0.5,15,0.42737,0
1.25,0.5,20,0.42969,0
1.25,0.5,25,0.42782,0
1.25,0.5,30,0.42141,0
1.25,0.5,35,0.41021,0
1.25,0.75,0,0.48879,0
1.25,0.75,5,0.50095,0
1.25,0.75,10,0.50937,0
1.25,0.75,15,0.51363,0
1.25,0.75,20,0.51335,0
1.25,0.75,25,0.50818,0
1.25,0.75,30,0.49785,0
1.25,0.75,35,0.48216,0
1.25,1,0,0.5644,0
1.25,1,5,0.57626,0
1.25,1,10,0.58373,0
1.25,1,15,0.58644,0
1.25,1,20,0.58402,0
1.25,1,25,0.57616,0
1.25,1,30,0.5626,0
1.25,1,35,0.54319,0
1.25,1.25,0,0.63102,0
1.25,1.25,5,0.6426,0
1.25,1.25,10,0.64927,0
1.25,1.25,15,0.65064,0
1.25,1.25,20,0.64636,0
1.25,1.25,25,0.63615,0
1.25,1.25,30,0.61979,0
1.25,1.25,35,0.59713,0
1.25,1.5,0,0.69125,0
1.25,1.5,5,0.70259,0
1.25,1.5,10,0.70853,0
1.25,1.5,15,0.7087,0
1.25,1.5,20,0.70277,0
1.25,1.5,25,0.69046,0
1.25,1.5,30,0.67157,0
1.25,1.5,35,0.646,0
1.25,1.75,0,0.74664,0
1.25,1.75,5,0.75775,0
1.25,1.75,10,0.76304,0
1.25,1.75,15,0.76211,0
1.25,1.75,20,0.75466,0
1.25,1.75,25,0.74043,0
1.25,1.75,30,0.71924,0
1.25,1.75,35,0.69101,0
1.25,2,0,0.79819,0
1.25,2,5,0.8091,0
1.25,2,10,0.81377,0
1.25,2,15,0.81184,0
1.25,2,20,0.80299,0
1.25,2,25,0.78698,0
1.25,2,30,0.76365,0
1.25,2,35,0.73294,0
1.25,2.25,0,0.84661,0
1.25,2.25,5,0.85733,0
1.25,2.25,10,0.86143,0
1.25,2.25,15,0.85855,0
1.25,2.25,20,0.84839,0
1.25,2.25,25,0.83071,0
1.25,2.25,30,0.80539,0
1.25,2.25,35,0.77236,0
1.25,2.5,0,0.8924,0
1.25,2.5,5,0.90294,0
1.25,2.5,10,0.9065,0
1.25,2.5,15,0.90273,0
1.25,2.5,20,0.89133,0
1.25,2.5,25,0.87209,0
1.25,2.5,30,0.84488,0
1.25,2.5,35,0.80967,0
1.5,0.25,0,0.33864,0
1.5,0.25,5,0.35786,0
1.5,0.25,10,0.37502,0
1.5,0.25,15,0.38943,0
1.5,0.25,20,0.40036,0
1.5,0.25,25,0.40709,0
1.5,0.25,30,0.40895,0
1.5,0.25,35,0.40536,0
1.5,0.5,0,0.47891,0
1.5,0.5,5,0.49742,0
1.5,0.5,10,0.51249,0
1.5,0.5,15,0.52347,0
1.5,0.5,20,0.52974,0
1.5,0.5,25,0.53069,0
1.5,0.5,30,0.52579,0
1.5,0.5,35,0.5146,0
1.5,0.75,0,0.58655,0
1.5,0.75,5,0.60457,0
1.5,0.75,10,0.61819,0
1.5,0.75,15,0.62679,0
1.5,0.75,20,0.62979,0
1.5,0.75,25,0.62665,0
1.5,0.75,30,0.6169,0
1.5,0.75,35,0.60017,0
1.5,1,0,0.67729,0
1.5,1,5,0.69492,0
1.5,1,10,0.70737,0
1.5,1,15,0.71405,0
1.5,1,20,0.71441,0
1.5,1,25,0.70793,0
1.5,1,30,0.69421,0
1.5,1,35,0.67293,0
1.5,1.25,0,0.75723,0
1.5,1.25,5,0.77452,0
1.5,1.25,10,0.78598,0
1.5,1.25,15,0.79101,0
1.5,1.25,20,0.78908,0
1.5,1.25,25,0.77973,0
1.5,1.25,30,0.76257,0
1.5,1.25,35,0.73734,0
1.5,1.5,0,0.8295,0
1.5,1.5,5,0.8465,0
1.5,1.5,10,0.85706,0
1.5,1.5,15,0.86063,0
1.5,1.5,20,0.85667,0
1.5,1.5,25,0.84475,0
1.5,1.5,30,0.82452,0
1.5,1.5,35,0.79574,0
1.5,1.75,0,0.89596,0
1.5,1.75,5,0.91269,0
1.5,1.75,10,0.92245,0
1.5,1.75,15,0.92467,0
1.5,1.75,20,0.91887,0
1.5,1.75,25,0.90461,0
1.5,1.75,30,0.88157,0
1.5,1.75,35,0.84956,0
1.5,2,0,0.95783,0
1.5,2,5,0.9743,0
1.5,2,10,0.98331,0
1.5,2,15,0.9843,0
1.5,2,20,0.97679,0
1.5,2,25,0.96037,0
1.5,2,30,0.93474,0
1.5,2,35,0.89973,0
1.5,2.25,0,1.0159,0
1.5,2.25,5,1.0322,0
1.5,2.25,10,1.0405,0
1.5,2.25,15,1.0403,0
1.5,2.25,20,1.0312,0
1.5,2.25,25,1.0128,0
1.5,2.25,30,0.98472,0
1.5,2.25,35,0.94691,0
1.5,2.5,0,1.0709,0
1.5,2.5,5,1.0869,0
1.5,2.5,10,1.0946,0
1.5,2.5,15,1.0933,0
1.5,2.5,20,1.0827,0
1.5,2.5,25,1.0624,0
1.5,2.5,30,1.032,0
1.5,2.5,35,0.99157,0
1.75,0.25,0,0.39508,0
1.75,0.25,5,0.42162,0
1.75,0.25,10,0.44611,0
1.75,0.25,15,0.46757,0
1.75,0.25,20,0.48491,0
1.75,0.25,25,0.49708,0
1.75,0.25,30,0.50307,0
1.75,0.25,35,0.502,0
1.75,0.5,0,0.55873,0
1.75,0.5,5,0.58437,0
1.75,0.5,10,0.60621,0
1.75,0.5,15,0.62335,0
1.75,0.5,20,0.63487,0
1.75,0.5,25,0.63988,0
1.75,0.5,30,0.63758,0
1.75,0.5,35,0.62729,0
1.75,0.75,0,0.6843,0
1.75,0.75,5,0.70934,0
1.75,0.75,10,0.72941,0
1.75,0.75,15,0.74362,0
1.75,0.75,20,0.75115,0
1.75,0.75,25,0.75118,0
1.75,0.75,30,0.74303,0
1.75,0.75,35,0.7261,0
1.75,1,0,0.79017,0
1.75,1,5,0.81473,0
1.75,1,10,0.83338,0
1.75,1,15,0.84527,0
1.75,1,20,0.84959,0
1.75,1,25,0.84562,0
1.75,1,30,0.83271,0
1.75,1,35,0.81035,0
1.75,1.25,0,0.88343,0
1.75,1.25,5,0.90759,0
1.75,1.25,10,0.92503,0
1.75,1.25,15,0.93494,0
1.75,1.25,20,0.93653,0
1.75,1.25,25,0.92911,0
1.75,1.25,30,0.9121,0
1.75,1.25,35,0.88506,0
1.75,1.5,0,0.96775,0
1.75,1.5,5,0.99156,0
1.75,1.5,10,1.0079,0
1.75,1.5,15,1.0161,0
1.75,1.5,20,1.0152,0
1.75,1.5,25,1.0048,0
1.75,1.5,30,0.98411,0
1.75,1.5,35,0.95287,0
1.75,1.75,0,1.0453,0
1.75,1.75,5,1.0688,0
1.75,1.75,10,1.0842,0
1.75,1.75,15,1.0907,0
1.75,1.75,20,1.0877,0
1.75,1.75,25,1.0744,0
1.75,1.75,30,1.0505,0
1.75,1.75,35,1.0154,0
1.75,2,0,1.1175,0
1.75,2,5,1.1406,0
1.75,2,10,1.1552,0
1.75,2,15,1.1603,0
1.75,2,20,1.1552,0
1.75,2,25,1.1394,0
1.75,2,30,1.1123,0
1.75,2,35,1.0737,0
1.75,2.25,0,1.1852,0
1.75,2.25,5,1.2082,0
1.75,2.25,10,1.2218,0
1.75,2.25,15,1.2256,0
1.75,2.25,20,1.2186,0
1.75,2.25,25,1.2004,0
1.75,2.25,30,1.1705,0
1.75,2.25,35,1.1286,0
1.75,2.5,0,1.2494,0
1.75,2.5,5,1.272,0
1.75,2.5,10,1.2849,0
1.75,2.5,15,1.2874,0
1.75,2.5,20,1.2786,0
1.75,2.5,25,1.2582,0
1.75,2.5,30,1.2256,0
1.75,2.5,35,1.1806,0
2,0.25,0,0.45152,0
2,0.25,5,0.4866,0
2,0.25,10,0.51983,0
2,0.25,15,0.54983,0
2,0.25,20,0.57512,0
2,0.25,25,0.59418,0
2,0.25,30,0.6056,0
2,0.25,35,0.60812,0
2,0.5,0,0.63855,0
2,0.5,5,0.67251,0
2,0.5,10,0.70243,0
2,0.5,15,0.7271,0
2,0.5,20,0.74523,0
2,0.5,25,0.7556,0
2,0.5,30,0.75706,0
2,0.5,35,0.74863,0
2,0.75,0,0.78206,0
2,0.75,5,0.81529,0
2,0.75,10,0.84306,0
2,0.75,15,0.8642,0
2,0.75,20,0.87754,0
2,0.75,25,0.88197,0
2,0.75,30,0.87648,0
2,0.75,35,0.86024,0
2,1,0,0.90305,0
2,1,5,0.93571,0
2,1,10,0.96179,0
2,1,15,0.98015,0
2,1,20,0.98969,0
2,1,25,0.98938,0
2,1,30,0.9783,0
2,1,35,0.95572,0
2,1.25,0,1.0096,0
2,1.25,5,1.0418,0
2,1.25,10,1.0665,0
2,1.25,15,1.0825,0
2,1.25,20,1.0888,0
2,1.25,25,1.0845,0
2,1.25,30,1.0686,0
2,1.25,35,1.0405,0
2,1.5,0,1.106,0
2,1.5,5,1.1378,0
2,1.5,10,1.1612,0
2,1.5,15,1.1751,0
2,1.5,20,1.1786,0
2,1.5,25,1.1706,0
2,1.5,30,1.1505,0
2,1.5,35,1.1176,0
2,1.75,0,1.1946,0
2,1.75,5,1.226,0
2,1.75,10,1.2483,0
2,1.75,15,1.2603,0
2,1.75,20,1.2612,0
2,1.75,25,1.2501,0
2,1.75,30,1.2261,0
2,1.75,35,1.1887,0
2,2,0,1.2771,0
2,2,5,1.3081,0
2,2,10,1.3294,0
2,2,15,1.3397,0
2,2,20,1.3383,0
2,2,25,1.3241,0
2,2,30,1.2966,0
2,2,35,1.2551,0
2,2.25,0,1.3546,0
2,2.25,5,1.3853,0
2,2.25,10,1.4055,0
2,2.25,15,1.4143,0
2,2.25,20,1.4107,0
2,2.25,25,1.3937,0
2,2.25,30,1.3629,0
2,2.25,35,1.3176,0
2,2.5,0,1.4278,0
2,2.5,5,1.4583,0
2,2.5,10,1.4776,0
2,2.5,15,1.4849,0
2,2.5,20,1.4792,0
2,2.5,25,1.4596,0
2,2.5,30,1.4256,0
2,2.5,35,1.3768,0
2.25,0.25,0,0.50796,0
2.25,0.25,5,0.55282,0
2.25,0.25,10,0.59622,0
2.25,0.25,15,0.63635,0
2.25,0.25,20,0.67118,0
2.25,0.25,25,0.69867,0
2.25,0.25,30,0.71687,0
2.25,0.25,35,0.72406,0
2.25,0.5,0,0.71837,0
2.25,0.5,5,0.76184,0
2.25,0.5,10,0.80119,0
2.25,0.5,15,0.8348,0
2.25,0.5,20,0.86098,0
2.25,0.5,25,0.87807,0
2.25,0.5,30,0.8845,0
2.25,0.5,35,0.87892,0
2.25,0.75,0,0.87982,0
2.25,0.75,5,0.92242,0
2.25,0.75,10,0.95919,0
2.25,0.75,15,0.98859,0
2.25,0.75,20,1.0091,0
2.25,0.75,25,1.0192,0
2.25,0.75,30,1.0175,0
2.25,0.75,35,1.0029,0
2.25,1,0,1.0159,0
2.25,1,5,1.0579,0
2.25,1,10,1.0926,0
2.25,1,15,1.1188,0
2.25,1,20,1.1348,0
2.25,1,25,1.1394,0
2.25,1,30,1.1312,0
2.25,1,35,1.1093,0
2.25,1.25,0,1.1358,0
2.25,1.25,5,1.1772,0
2.25,1.25,10,1.2103,0
2.25,1.25,15,1.2337,0
2.25,1.25,20,1.246,0
2.25,1.25,25,1.2459,0
2.25,1.25,30,1.2322,0
2.25,1.25,35,1.204,0
2.25,1.5,0,1.2443,0
2.25,1.5,5,1.2851,0
2.25,1.5,10,1.3168,0
2.25,1.5,15,1.3378,0
2.25,1.5,20,1.3468,0
2.25,1.5,25,1.3425,0
2.25,1.5,30,1.3239,0
2.25,1.5,35,1.2901,0
2.25,1.75,0,1.3439,0
2.25,1.75,5,1.3844,0
2.25,1.75,10,1.4147,0
2.25,1.75,15,1.4336,0
2.25,1.75,20,1.4396,0
2.25,1.75,25,1.4316,0
2.25,1.75,30,1.4086,0
2.25,1.75,35,1.3697,0
2.25,2,0,1.4367,0
2.25,2,5,1.4768,0
2.25,2,10,1.5059,0
2.25,2,15,1.5228,0
2.25,2,20,1.5261,0
2.25,2,25,1.5147,0
2.25,2,30,1.4876,0
2.25,2,35,1.4441,0
2.25,2.25,0,1.5239,0
2.25,2.25,5,1.5636,0
2.25,2.25,10,1.5916,0
2.25,2.25,15,1.6066,0
2.25,2.25,20,1.6074,0
2.25,2.25,25,1.5928,0
2.25,2.25,30,1.562,0
2.25,2.25,35,1.5141,0
2.25,2.5,0,1.6063,0
2.25,2.5,5,1.6456,0
2.25,2.5,10,1.6726,0
2.25,2.5,15,1.686,0
2.25,2.5,20,1.6844,0
2.25,2.5,25,1.6668,0
2.25,2.5,30,1.6324,0
2.25,2.5,35,1.5804,0
2.5,0.25,0,0.5644,0
2.5,0.25,5,0.62029,0
2.5,0.25,10,0.67536,0
2.5,0.25,15,0.72724,0
2.5,0.25,20,0.77328,0
2.5,0.25,25,0.81078,0
2.5,0.25,30,0.83714,0
2.5,0.25,35,0.85012,0
2.5,0.5,0,0.79819,0
2.5,0.5,5,0.85239,0
2.5,0.5,10,0.90253,0
2.5,0.5,15,0.94655,0
2.5,0.5,20,0.98226,0
2.5,0.5,25,1.0075,0
2.5,0.5,30,1.0201,0
2.5,0.5,35,1.0184,0
2.5,0.75,0,0.97758,0
2.5,0.75,5,1.0307,0
2.5,0.75,10,1.0778,0
2.5,0.75,15,1.1169,0
2.5,0.75,20,1.1459,0
2.5,0.75,25,1.163,0
2.5,0.75,30,1.1663,0
2.5,0.75,35,1.1542,0
2.5,1,0,1.1288,0
2.5,1,5,1.1812,0
2.5,1,10,1.2259,0
2.5,1,15,1.2612,0
2.5,1,20,1.2851,0
2.5,1,25,1.2958,0
2.5,1,30,1.2916,0
2.5,1,35,1.2713,0
2.5,1.25,0,1.262,0
2.5,1.25,5,1.3138,0
2.5,1.25,10,1.3566,0
2.5,1.25,15,1.3887,0
2.5,1.25,20,1.4082,0
2.5,1.25,25,1.4136,0
2.5,1.25,30,1.4031,0
2.5,1.25,35,1.3756,0
2.5,1.5,0,1.3825,0
2.5,1.5,5,1.4337,0
2.5,1.5,10,1.4748,0
2.5,1.5,15,1.5041,0
2.5,1.5,20,1.5199,0
2.5,1.5,25,1.5205,0
2.5,1.5,30,1.5045,0
2.5,1.5,35,1.4707,0
2.5,1.75,0,1.4933,0
2.5,1.75,5,1.5439,0
2.5,1.75,10,1.5836,0
2.5,1.75,15,1.6104,0
2.5,1.75,20,1.6228,0
2.5,1.75,25,1.6192,0
2.5,1.75,30,1.5982,0
2.5,1.75,35,1.5587,0
2.5,2,0,1.5964,0
2.5,2,5,1.6466,0
2.5,2,10,1.6848,0
2.5,2,15,1.7095,0
2.5,2,20,1.7188,0
2.5,2,25,1.7113,0
2.5,2,30,1.6856,0
2.5,2,35,1.6408,0
2.5,2.25,0,1.6932,0
2.5,2.25,5,1.743,0
2.5,2.25,10,1.78,0
2.5,2.25,15,1.8025,0
2.5,2.25,20,1.809,0
2.5,2.25,25,1.7979,0
2.5,2.25,30,1.768,0
2.5,2.25,35,1.7183,0
2.5,2.5,0,1.7848,0
2.5,2.5,5,1.8342,0
2.5,2.5,10,1.87,0
2.5,2.5,15,1.8906,0
2.5,2.5,20,1.8944,0
2.5,2.5,25,1.8799,0
2.5,2.5,30,1.846,0
2.5,2.5,35,1.7917,0
2.75,0.25,0,0.62085,0
2.75,0.25,5,0.68903,0
2.75,0.25,10,0.7573,0
2.75,0.25,15,0.82262,0
2.75,0.25,20,0.8816,0
2.75,0.25,25,0.93072,0
2.75,0.25,30,0.96667,0
2.75,0.25,35,0.98657,0
2.75,0.5,0,0.87801,0
2.75,0.5,5,0.94416,0
2.75,0.5,10,1.0065,0
2.75,0.5,15,1.0624,0
2.75,0.5,20,1.1092,0
2.75,0.5,25,1.144,0
2.75,0.5,30,1.1642,0
2.75,0.5,35,1.1675,0
2.75,0.75,0,1.0753,0
2.75,0.75,5,1.1403,0
2.75,0.75,10,1.199,0
2.75,0.75,15,1.2491,0
2.75,0.75,20,1.2882,0
2.75,0.75,25,1.3136,0
2.75,0.75,30,1.3231,0
2.75,0.75,35,1.3146,0
2.75,1,0,1.2417,0
2.75,1,5,1.3057,0
2.75,1,10,1.3617,0
2.75,1,15,1.4075,0
2.75,1,20,1.4406,0
2.75,1,25,1.4587,0
2.75,1,30,1.4598,0
2.75,1,35,1.4419,0
2.75,1.25,0,1.3883,0
2.75,1.25,5,1.4515,0
2.75,1.25,10,1.5053,0
2.75,1.25,15,1.5475,0
2.75,1.25,20,1.5756,0
2.75,1.25,25,1.5876,0
2.75,1.25,30,1.5816,0
2.75,1.25,35,1.5557,0
2.75,1.5,0,1.5208,0
2.75,1.5,5,1.5834,0
2.75,1.5,10,1.6353,0
2.75,1.5,15,1.6742,0
2.75,1.5,20,1.6981,0
2.75,1.5,25,1.7048,0
2.75,1.5,30,1.6925,0
2.75,1.5,35,1.6595,0
2.75,1.75,0,1.6426,0
2.75,1.75,5,1.7047,0
2.75,1.75,10,1.7548,0
2.75,1.75,15,1.791,0
2.75,1.75,20,1.8111,0
2.75,1.75,25,1.813,0
2.75,1.75,30,1.795,0
2.75,1.75,35,1.7556,0
2.75,2,0,1.756,0
2.75,2,5,1.8175,0
2.75,2,10,1.8662,0
2.75,2,15,1.8998,0
2.75,2,20,1.9164,0
2.75,2,25,1.9139,0
2.75,2,30,1.8908,0
2.75,2,35,1.8455,0
2.75,2.25,0,1.8625,0
2.75,2.25,5,1.9236,0
2.75,2.25,10,1.9708,0
2.75,2.25,15,2.0021,0
2.75,2.25,20,2.0154,0
2.75,2.25,25,2.0089,0
2.75,2.25,30,1.981,0
2.75,2.25,35,1.9303,0
2.75,2.5,0,1.9633,0
2.75,2.5,5,2.0239,0
2.75,2.5,10,2.0698,0
2.75,2.5,15,2.0989,0
2.75,2.5,20,2.1092,0
2.75,2.5,25,2.0989,0
2.75,2.5,30,2.0665,0
2.75,2.5,35,2.0107,0
3,0.25,0,0.67729,0
3,0.25,5,0.75905,0
3,0.25,10,0.84209,0
3,0.25,15,0.92261,0
3,0.25,20,0.99628,0
3,0.25,25,1.0587,0
3,0.25,30,1.1057,0
3,0.25,35,1.1336,0
3,0.5,0,0.95783,0
3,0.5,5,1.0372,0
3,0.5,10,1.1131,0
3,0.5,15,1.1826,0
3,0.5,20,1.242,0
3,0.5,25,1.2879,0
3,0.5,30,1.317,0
3,0.5,35,1.3263,0
3,0.75,0,1.1731,0
3,0.75,5,1.251,0
3,0.75,10,1.3228,0
3,0.75,15,1.3855,0
3,0.75,20,1.436,0
3,0.75,25,1.4711,0
3,0.75,30,1.4881,0
3,0.75,35,1.4842,0
3,1,0,1.3546,0
3,1,5,1.4314,0
3,1,10,1.5001,0
3,1,15,1.5577,0
3,1,20,1.6014,0
3,1,25,1.6284,0
3,1,30,1.6358,0
3,1,35,1.6214,0
3,1.25,0,1.5145,0
3,1.25,5,1.5904,0
3,1.25,10,1.6566,0
3,1.25,15,1.7101,0
3,1.25,20,1.7482,0
3,1.25,25,1.7682,0
3,1.25,30,1.7677,0
3,1.25,35,1.7444,0
3,1.5,0,1.659,0
3,1.5,5,1.7343,0
3,1.5,10,1.7982,0
3,1.5,15,1.8482,0
3,1.5,20,1.8814,0
3,1.5,25,1.8955,0
3,1.5,30,1.8879,0
3,1.5,35,1.8568,0
3,1.75,0,1.7919,0
3,1.75,5,1.8665,0
3,1.75,10,1.9286,0
3,1.75,15,1.9754,0
3,1.75,20,2.0043,0
3,1.75,25,2.013,0
3,1.75,30,1.9992,0
3,1.75,35,1.9609,0
3,2,0,1.9157,0
3,2,5,1.9897,0
3,2,10,2.05,0
3,2,15,2.0939,0
3,2,20,2.119,0
3,2,25,2.1228,0
3,2,30,2.1032,0
3,2,35,2.0584,0
3,2.25,0,2.0319,0
3,2.25,5,2.1053,0
3,2.25,10,2.164,0
3,2.25,15,2.2053,0
3,2.25,20,2.2268,0
3,2.25,25,2.2261,0
3,2.25,30,2.2012,0
3,2.25,35,2.1504,0
3,2.5,0,2.1418,0
3,2.5,5,2.2148,0
3,2.5,10,2.2719,0
3,2.5,15,2.3108,0
3,2.5,20,2.3289,0
3,2.5,25,2.324,0
3,2.5,30,2.2941,0
3,2.5,35,2.2377,0
